name,year,year_end_score
Van Halen,1985.0,4843650.0
Marshall Crenshaw,1985.0,62009.0
The Temptations,1985.0,4238940.0
Lionel Richie,1985.0,12135680.0
Sister Sledge,1985.0,25585.0
Bon Jovi,1985.0,7581957.0
The Judds,1985.0,754356.0
Ready For The World,1985.0,155880.0
Nile Rodgers,1985.0,880.0
Chaka Khan,1985.0,3963660.0
Michael Franks,1985.0,286902.0
Bobby Womack,1985.0,354432.0
Raydio,1985.0,318070.0
Utfo,1985.0,68025.0
The Jacksons,1985.0,281523.0
